Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;5;1;1.2625834923664105e+00;1.1573682013358764e+00;0.0000000000000000e+00
2;0;1;9.6309840425531668e-01;1.4772727272727266e+00;0.0000000000000000e+00
3;8;1;5.5511151231257827e-17;1.4772727272727266e+00;0.0000000000000000e+00
4;7;1;1.2382165605095545e+00;4.4412738853503193e+01;0.0000000000000000e+00
5;1;1;2.4424906541753444e-15;4.4000000000000007e+01;0.0000000000000000e+00
6;8;1;2.4424906541753444e-15;4.2522727272727273e+01;0.0000000000000000e+00
7;0;1;8.6093449146340961e-01;4.2522727272727273e+01;0.0000000000000000e+00
8;0;1;1.5647103776438898e+00;4.3453663265671082e+01;0.0000000000000000e+00
9;3;1;4.8000000000000000e+01;6.0000000000000000e+01;0.0000000000000000e+00
10;7;1;4.6456050955414014e+01;5.9485350318471340e+01;0.0000000000000000e+00
11;0;1;4.6770212765957446e+01;5.8562500000000000e+01;0.0000000000000000e+00
12;6;1;4.8000000000000000e+01;5.8562500000000000e+01;0.0000000000000000e+00
13;2;1;4.7999999999999993e+01;4.3999999999999986e+01;0.0000000000000000e+00
14;6;1;4.7999999999999993e+01;4.5437500000000000e+01;0.0000000000000000e+00
15;0;1;4.6860884658601996e+01;4.5437500000000000e+01;0.0000000000000000e+00
16;0;1;4.6381582924311168e+01;4.4222726762667591e+01;0.0000000000000000e+00
17;5;1;4.7241233301526705e+01;4.3304463859732813e+01;0.0000000000000000e+00
18;6;1;4.7999999999999993e+01;4.7312500000000000e+01;0.0000000000000000e+00
19;0;1;4.6814537097651396e+01;4.7312500000000000e+01;0.0000000000000000e+00
20;0;1;4.6349992681998302e+01;4.6189689440366699e+01;0.0000000000000000e+00
21;6;1;4.8000000000000000e+01;4.9187500000000000e+01;0.0000000000000000e+00
22;0;1;4.6822376574620328e+01;4.9187500000000000e+01;0.0000000000000000e+00
23;0;1;4.6329823611838570e+01;4.8108127273148639e+01;0.0000000000000000e+00
24;6;1;4.8000000000000000e+01;5.1062500000000000e+01;0.0000000000000000e+00
25;0;1;4.6835827673346010e+01;5.1062500000000000e+01;0.0000000000000000e+00
26;0;1;4.6322431112558753e+01;5.0067137726061937e+01;0.0000000000000000e+00
27;6;1;4.8000000000000000e+01;5.2937500000000000e+01;0.0000000000000000e+00
28;0;1;4.6652775240239741e+01;5.2937500000000000e+01;0.0000000000000000e+00
29;0;1;4.6252796175227815e+01;5.2187274702334747e+01;0.0000000000000000e+00
30;6;1;4.8000000000000000e+01;5.4812500000000000e+01;0.0000000000000000e+00
31;0;1;4.6701318742938525e+01;5.4812500000000000e+01;0.0000000000000000e+00
32;0;1;4.6259594244447349e+01;5.4027716477965399e+01;0.0000000000000000e+00
33;6;1;4.8000000000000000e+01;5.6687500000000000e+01;0.0000000000000000e+00
34;0;1;4.6761270994694556e+01;5.6687500000000000e+01;0.0000000000000000e+00
35;0;1;4.6287329099146028e+01;5.5937815260553300e+01;0.0000000000000000e+00
36;0;1;4.6333575034605857e+01;5.7897820700452641e+01;0.0000000000000000e+00
37;7;1;4.4571974522292997e+01;5.8857324840764328e+01;0.0000000000000000e+00
38;0;1;4.4892836721905695e+01;5.7914792129402031e+01;0.0000000000000000e+00
39;7;1;4.2687898089171981e+01;5.8229299363057322e+01;0.0000000000000000e+00
40;0;1;4.3012914491666848e+01;5.7274563680728654e+01;0.0000000000000000e+00
41;0;1;4.4397625280270937e+01;5.7188930726204873e+01;0.0000000000000000e+00
42;7;1;4.0803821656050950e+01;5.7601273885350317e+01;0.0000000000000000e+00
43;0;1;4.1116881613422251e+01;5.6681660260572130e+01;0.0000000000000000e+00
44;0;1;4.2461349610809840e+01;5.6547294668320802e+01;0.0000000000000000e+00
45;0;1;3.9217020730087121e+01;5.6100001605369101e+01;0.0000000000000000e+00
46;0;1;4.0507524588590321e+01;5.5882033642749199e+01;0.0000000000000000e+00
47;7;1;3.8919745222929940e+01;5.6973248407643311e+01;0.0000000000000000e+00
48;7;1;3.7035668789808931e+01;5.6345222929936313e+01;0.0000000000000000e+00
49;0;1;3.7333436125786712e+01;5.5470531380501583e+01;0.0000000000000000e+00
50;0;1;3.8534326223374649e+01;5.5242897639430062e+01;0.0000000000000000e+00
51;7;1;3.5151592356687914e+01;5.5717197452229307e+01;0.0000000000000000e+00
52;0;1;3.5465796951946956e+01;5.4794221453655844e+01;0.0000000000000000e+00
53;0;1;3.6600096502376928e+01;5.4571062692858156e+01;0.0000000000000000e+00
54;0;1;3.4710027711601178e+01;5.3933043597171668e+01;0.0000000000000000e+00
55;7;1;3.3267515923566876e+01;5.5089171974522301e+01;0.0000000000000000e+00
56;0;1;3.3585796951946946e+01;5.4154221453655857e+01;0.0000000000000000e+00
57;0;1;3.2830027711601176e+01;5.3293043597171661e+01;0.0000000000000000e+00
58;7;1;3.1383439490445866e+01;5.4461146496815296e+01;0.0000000000000000e+00
59;0;1;3.1705796951946954e+01;5.3514221453655843e+01;0.0000000000000000e+00
60;0;1;3.0950027711601173e+01;5.2653043597171660e+01;0.0000000000000000e+00
