Id;Marker;Active;Origin;End
161;0;1;123;119
162;5;1;118;121
163;5;1;121;124
164;0;1;124;125
165;0;1;125;126
166;0;1;126;122
167;0;1;127;125
168;5;1;124;128
169;0;1;128;129
170;0;1;129;127
171;5;1;128;130
172;0;1;130;131
173;0;1;131;132
174;0;1;132;129
175;5;1;130;133
176;0;1;133;134
177;0;1;134;135
178;0;1;135;131
179;5;1;133;136
180;0;1;136;137
181;0;1;137;138
182;0;1;138;134
183;5;1;136;139
184;0;1;139;140
185;0;1;140;141
186;0;1;141;137
187;0;1;142;143
188;0;1;143;144
189;0;1;144;140
190;5;1;139;142
191;5;1;142;145
192;0;1;145;146
193;0;1;146;147
194;0;1;147;143
195;5;1;145;148
196;0;1;148;149
197;0;1;149;150
198;0;1;150;146
199;5;1;148;151
200;0;1;151;152
201;0;1;152;153
202;0;1;153;149
203;5;1;151;154
204;0;1;154;155
205;0;1;155;156
206;0;1;156;152
207;5;1;154;157
208;0;1;157;158
209;0;1;158;159
210;0;1;159;155
211;0;1;160;161
212;0;1;161;162
213;0;1;162;158
214;5;1;157;160
215;5;1;160;163
216;0;1;163;164
217;0;1;164;165
218;0;1;165;161
219;5;1;163;166
220;0;1;166;167
221;0;1;167;168
222;0;1;168;164
223;5;1;166;169
224;0;1;169;170
225;0;1;170;171
226;0;1;171;167
227;5;1;169;172
228;0;1;172;173
229;0;1;173;174
230;0;1;174;170
231;0;1;175;176
232;0;1;176;177
233;0;1;177;173
234;5;1;172;175
235;5;1;175;178
236;0;1;178;179
237;0;1;179;180
238;0;1;180;176
239;5;1;178;181
240;0;1;181;182
241;0;1;182;183
242;0;1;183;179
243;5;1;181;184
244;0;1;184;185
245;0;1;185;186
246;0;1;186;182
247;5;1;184;187
248;0;1;187;188
249;0;1;188;189
250;0;1;189;185
251;5;1;187;190
252;0;1;190;191
253;0;1;191;192
254;0;1;192;188
255;5;1;190;193
256;0;1;193;194
257;0;1;194;195
258;0;1;195;191
259;5;1;193;17
260;0;1;16;196
261;0;1;196;194
262;0;1;197;198
263;0;1;198;7
264;8;1;6;199
265;0;1;199;197
266;8;1;199;200
267;0;1;200;201
268;0;1;201;202
269;0;1;202;197
270;0;1;203;204
271;0;1;204;201
272;8;1;200;205
273;0;1;205;203
274;0;1;206;207
275;0;1;207;203
276;8;1;205;208
277;0;1;208;206
278;0;1;209;210
279;0;1;210;206
280;8;1;208;211
281;0;1;211;209
282;8;1;211;212
283;0;1;212;213
284;0;1;213;214
285;0;1;214;209
286;0;1;215;216
287;0;1;216;213
288;8;1;212;217
289;0;1;217;215
290;0;1;218;219
291;0;1;219;215
292;8;1;217;220
293;0;1;220;218
294;0;1;221;222
295;0;1;222;218
296;8;1;220;223
297;0;1;223;221
298;0;1;224;225
299;0;1;225;221
300;8;1;223;226
301;0;1;226;224
302;0;1;227;228
303;0;1;228;224
304;8;1;226;229
305;0;1;229;227
306;0;1;230;231
307;0;1;231;227
308;8;1;229;232
309;0;1;232;230
310;0;1;233;234
311;0;1;234;230
312;8;1;232;235
313;0;1;235;233
314;8;1;235;236
315;0;1;236;237
316;0;1;237;238
317;0;1;238;233
318;8;1;236;239
319;0;1;239;240
320;0;1;240;241
321;0;1;241;237
322;0;1;242;243
323;0;1;243;240
324;8;1;239;244
325;0;1;244;242
326;8;1;244;245
327;0;1;245;246
328;0;1;246;247
329;0;1;247;242
330;8;1;245;248
331;0;1;248;249
332;0;1;249;250
333;0;1;250;246
334;8;1;248;251
335;0;1;251;252
336;0;1;252;253
337;0;1;253;249
338;0;1;254;255
339;0;1;255;252
340;8;1;251;256
341;0;1;256;254
342;8;1;256;3
343;0;1;108;254
344;0;1;23;257
345;0;1;257;258
346;0;1;258;259
347;0;1;259;20
348;0;1;260;257
349;0;1;26;261
350;0;1;261;260
351;0;1;262;261
352;0;1;29;263
353;0;1;263;262
354;0;1;264;263
355;0;1;32;265
356;0;1;265;264
357;0;1;266;265
358;0;1;35;267
359;0;1;267;266
360;0;1;44;268
361;0;1;268;266
362;0;1;267;41
363;0;1;46;269
364;0;1;269;270
365;0;1;270;268
366;0;1;50;271
367;0;1;271;272
368;0;1;272;269
369;0;1;53;273
370;0;1;273;274
371;0;1;274;271
372;0;1;54;275
373;0;1;275;276
374;0;1;276;273
375;0;1;57;277
376;0;1;277;278
377;0;1;278;275
378;0;1;60;279
379;0;1;279;280
380;0;1;280;277
381;0;1;63;281
382;0;1;281;282
383;0;1;282;279
384;0;1;66;283
385;0;1;283;284
386;0;1;284;281
387;0;1;69;285
388;0;1;285;286
389;0;1;286;283
390;0;1;72;287
391;0;1;287;288
392;0;1;288;285
393;0;1;75;289
394;0;1;289;290
395;0;1;290;287
396;0;1;78;291
397;0;1;291;292
398;0;1;292;289
399;0;1;81;293
400;0;1;293;294
401;0;1;294;291
402;0;1;84;295
403;0;1;295;296
404;0;1;296;293
405;0;1;87;297
406;0;1;297;298
407;0;1;298;295
408;0;1;90;299
409;0;1;299;300
410;0;1;300;297
411;0;1;93;301
412;0;1;301;302
413;0;1;302;299
414;0;1;97;303
415;0;1;303;304
416;0;1;304;301
417;0;1;100;305
418;0;1;305;306
419;0;1;306;303
420;0;1;104;307
421;0;1;307;308
422;0;1;308;305
423;0;1;309;310
424;0;1;310;311
425;0;1;311;307
426;0;1;105;309
427;0;1;202;312
428;0;1;312;310
429;0;1;309;198
430;0;1;313;314
431;0;1;314;312
432;0;1;204;313
433;0;1;207;315
434;0;1;315;316
435;0;1;316;313
436;0;1;210;317
437;0;1;317;318
438;0;1;318;315
439;0;1;214;319
440;0;1;319;320
441;0;1;320;317
442;0;1;216;321
443;0;1;321;322
444;0;1;322;319
445;0;1;219;323
446;0;1;323;324
447;0;1;324;321
448;0;1;222;325
449;0;1;325;326
450;0;1;326;323
451;0;1;225;327
452;0;1;327;328
453;0;1;328;325
454;0;1;228;329
455;0;1;329;330
456;0;1;330;327
457;0;1;331;332
458;0;1;332;329
459;0;1;231;331
460;0;1;234;333
461;0;1;333;334
462;0;1;334;331
463;0;1;238;335
464;0;1;335;336
465;0;1;336;333
466;0;1;241;337
467;0;1;337;338
468;0;1;338;335
469;0;1;243;339
470;0;1;339;340
471;0;1;340;337
472;0;1;247;341
473;0;1;341;342
474;0;1;342;339
475;0;1;250;343
476;0;1;343;344
477;0;1;344;341
478;0;1;253;345
479;0;1;345;346
480;0;1;346;343
481;0;1;345;114
482;0;1;117;347
483;0;1;347;346
484;0;1;120;348
485;0;1;348;349
486;0;1;349;347
487;0;1;123;350
488;0;1;350;351
489;0;1;351;348
490;0;1;126;352
491;0;1;352;353
492;0;1;353;350
493;0;1;127;354
494;0;1;354;355
495;0;1;355;352
496;0;1;356;354
497;0;1;132;357
498;0;1;357;356
499;0;1;135;358
500;0;1;358;359
501;0;1;359;357
502;0;1;138;360
503;0;1;360;361
504;0;1;361;358
505;0;1;362;363
506;0;1;363;360
507;0;1;141;362
508;0;1;144;364
509;0;1;364;365
510;0;1;365;362
511;0;1;147;366
512;0;1;366;367
513;0;1;367;364
514;0;1;368;366
515;0;1;150;369
516;0;1;369;368
517;0;1;370;371
518;0;1;371;369
519;0;1;153;370
520;0;1;156;372
521;0;1;372;373
522;0;1;373;370
523;0;1;159;374
524;0;1;374;375
525;0;1;375;372
526;0;1;376;374
527;0;1;162;377
528;0;1;377;376
529;0;1;378;379
530;0;1;379;377
531;0;1;165;378
532;0;1;168;380
533;0;1;380;381
534;0;1;381;378
535;0;1;171;382
536;0;1;382;383
537;0;1;383;380
538;0;1;384;382
539;0;1;174;385
540;0;1;385;384
541;0;1;386;387
542;0;1;387;385
543;0;1;177;386
544;0;1;180;388
545;0;1;388;389
546;0;1;389;386
547;0;1;390;388
548;0;1;183;391
549;0;1;391;390
550;0;1;186;392
551;0;1;392;393
552;0;1;393;391
553;0;1;394;395
554;0;1;395;392
555;0;1;189;394
556;0;1;192;396
557;0;1;396;397
558;0;1;397;394
559;0;1;195;398
560;0;1;398;399
561;0;1;399;396
562;0;1;196;400
563;0;1;400;401
564;0;1;401;398
565;0;1;259;400
566;0;1;111;255
567;0;1;260;402
568;0;1;402;403
569;0;1;403;404
570;0;1;404;258
571;0;1;405;406
572;0;1;406;402
573;0;1;262;405
574;0;1;407;405
575;0;1;264;408
576;0;1;408;407
577;0;1;272;409
578;0;1;409;410
579;0;1;410;411
580;0;1;411;270
581;0;1;274;412
582;0;1;412;413
583;0;1;413;409
584;0;1;276;414
585;0;1;414;415
586;0;1;415;412
587;0;1;278;416
588;0;1;416;417
589;0;1;417;414
590;0;1;280;418
591;0;1;418;419
592;0;1;419;416
593;0;1;282;420
594;0;1;420;421
595;0;1;421;418
596;0;1;284;422
597;0;1;422;423
598;0;1;423;420
599;0;1;286;424
600;0;1;424;425
601;0;1;425;422
602;0;1;288;426
603;0;1;426;427
604;0;1;427;424
605;0;1;290;428
606;0;1;428;429
607;0;1;429;426
608;0;1;292;430
609;0;1;430;431
610;0;1;431;428
611;0;1;294;432
612;0;1;432;433
613;0;1;433;430
614;0;1;296;434
615;0;1;434;435
616;0;1;435;432
617;0;1;298;436
618;0;1;436;437
619;0;1;437;434
620;0;1;300;438
621;0;1;438;439
622;0;1;439;436
623;0;1;302;440
624;0;1;440;441
625;0;1;441;438
626;0;1;442;443
627;0;1;443;440
628;0;1;304;442
629;0;1;306;444
630;0;1;444;445
631;0;1;445;442
632;0;1;446;444
633;0;1;308;447
634;0;1;447;446
635;0;1;316;448
636;0;1;448;449
637;0;1;449;450
638;0;1;450;314
639;0;1;318;451
640;0;1;451;452
641;0;1;452;448
642;0;1;320;453
643;0;1;453;454
644;0;1;454;451
645;0;1;322;455
646;0;1;455;456
647;0;1;456;453
648;0;1;324;457
649;0;1;457;458
650;0;1;458;455
651;0;1;326;459
652;0;1;459;460
653;0;1;460;457
654;0;1;328;461
655;0;1;461;462
656;0;1;462;459
657;0;1;330;463
658;0;1;463;464
659;0;1;464;461
660;0;1;465;463
661;0;1;332;466
662;0;1;466;465
663;0;1;334;467
664;0;1;467;468
665;0;1;468;466
666;0;1;336;469
667;0;1;469;470
668;0;1;470;467
669;0;1;338;471
670;0;1;471;472
671;0;1;472;469
672;0;1;340;473
673;0;1;473;474
674;0;1;474;471
675;0;1;475;473
676;0;1;342;476
677;0;1;476;477
678;0;1;477;475
679;0;1;344;478
680;0;1;478;476
681;0;1;478;349
682;0;1;351;477
683;0;1;353;479
684;0;1;479;475
685;0;1;355;480
686;0;1;480;481
687;0;1;481;479
688;0;1;356;482
689;0;1;482;483
690;0;1;483;480
691;0;1;359;484
692;0;1;484;485
693;0;1;485;482
694;0;1;361;486
695;0;1;486;487
696;0;1;487;484
697;0;1;363;488
698;0;1;488;489
699;0;1;489;486
700;0;1;365;490
701;0;1;490;491
702;0;1;491;488
703;0;1;367;492
704;0;1;492;493
705;0;1;493;490
706;0;1;368;494
707;0;1;494;495
708;0;1;495;492
709;0;1;371;496
710;0;1;496;497
711;0;1;497;494
712;0;1;373;498
713;0;1;498;499
714;0;1;499;496
715;0;1;375;500
716;0;1;500;501
717;0;1;501;498
718;0;1;376;502
719;0;1;502;503
720;0;1;503;500
721;0;1;379;504
722;0;1;504;505
723;0;1;505;502
724;0;1;381;506
725;0;1;506;507
726;0;1;507;504
727;0;1;383;508
728;0;1;508;509
729;0;1;509;506
730;0;1;384;510
731;0;1;510;511
732;0;1;511;508
733;0;1;387;512
734;0;1;512;513
735;0;1;513;510
736;0;1;389;514
737;0;1;514;515
738;0;1;515;512
739;0;1;390;516
740;0;1;516;517
741;0;1;517;514
742;0;1;393;518
743;0;1;518;519
744;0;1;519;516
745;0;1;520;521
746;0;1;521;518
747;0;1;395;520
748;0;1;397;522
749;0;1;522;523
750;0;1;523;520
751;0;1;524;522
752;0;1;399;525
753;0;1;525;524
754;0;1;401;526
755;0;1;526;527
756;0;1;527;525
757;0;1;311;528
758;0;1;528;447
759;0;1;404;526
760;0;1;411;408
761;0;1;450;529
762;0;1;529;528
763;0;1;530;531
764;0;1;531;403
765;0;1;406;532
766;0;1;532;530
767;0;1;413;533
768;0;1;533;534
769;0;1;534;535
770;0;1;535;410
771;0;1;415;536
772;0;1;536;537
773;0;1;537;533
774;0;1;538;536
775;0;1;417;539
776;0;1;539;538
777;0;1;419;540
778;0;1;540;541
779;0;1;541;539
780;0;1;421;542
781;0;1;542;543
782;0;1;543;540
783;0;1;423;544
784;0;1;544;545
785;0;1;545;542
786;0;1;425;546
787;0;1;546;547
788;0;1;547;544
789;0;1;427;548
790;0;1;548;549
791;0;1;549;546
792;0;1;429;550
793;0;1;550;551
794;0;1;551;548
795;0;1;431;552
796;0;1;552;553
797;0;1;553;550
798;0;1;554;552
799;0;1;433;555
800;0;1;555;554
801;0;1;556;555
802;0;1;435;557
803;0;1;557;556
804;0;1;437;558
805;0;1;558;559
806;0;1;559;557
807;0;1;439;560
808;0;1;560;561
809;0;1;561;558
810;0;1;441;562
811;0;1;562;563
812;0;1;563;560
813;0;1;443;564
814;0;1;564;565
815;0;1;565;562
816;0;1;445;566
817;0;1;566;567
818;0;1;567;564
819;0;1;446;568
820;0;1;568;569
821;0;1;569;566
822;0;1;529;570
823;0;1;570;568
824;0;1;452;571
825;0;1;571;572
826;0;1;572;573
827;0;1;573;449
828;0;1;573;574
829;0;1;574;570
830;0;1;454;575
831;0;1;575;576
832;0;1;576;571
833;0;1;456;577
834;0;1;577;578
835;0;1;578;575
836;0;1;579;580
837;0;1;580;577
838;0;1;458;579
839;0;1;460;581
840;0;1;581;582
841;0;1;582;579
842;0;1;462;583
843;0;1;583;584
844;0;1;584;581
845;0;1;464;585
846;0;1;585;586
847;0;1;586;583
848;0;1;465;587
849;0;1;587;588
850;0;1;588;585
851;0;1;468;589
852;0;1;589;590
853;0;1;590;587
854;0;1;470;591
855;0;1;591;592
856;0;1;592;589
857;0;1;472;593
858;0;1;593;594
859;0;1;594;591
860;0;1;474;595
861;0;1;595;596
862;0;1;596;593
863;0;1;595;481
864;0;1;483;597
865;0;1;597;596
866;0;1;485;598
867;0;1;598;599
868;0;1;599;597
869;0;1;600;598
870;0;1;487;601
871;0;1;601;600
872;0;1;602;603
873;0;1;603;601
874;0;1;489;602
875;0;1;491;604
876;0;1;604;605
877;0;1;605;602
878;0;1;493;606
879;0;1;606;607
880;0;1;607;604
881;0;1;495;608
882;0;1;608;609
883;0;1;609;606
884;0;1;497;610
885;0;1;610;611
886;0;1;611;608
887;0;1;499;612
888;0;1;612;613
889;0;1;613;610
890;0;1;501;614
891;0;1;614;615
892;0;1;615;612
893;0;1;503;616
894;0;1;616;617
895;0;1;617;614
896;0;1;505;618
897;0;1;618;619
898;0;1;619;616
899;0;1;507;620
900;0;1;620;621
901;0;1;621;618
902;0;1;509;622
903;0;1;622;623
904;0;1;623;620
905;0;1;511;624
906;0;1;624;625
907;0;1;625;622
908;0;1;626;624
909;0;1;513;627
910;0;1;627;626
911;0;1;515;628
912;0;1;628;629
913;0;1;629;627
914;0;1;517;630
915;0;1;630;631
916;0;1;631;628
917;0;1;519;632
918;0;1;632;633
919;0;1;633;630
920;0;1;521;634
921;0;1;634;635
922;0;1;635;632
923;0;1;523;636
924;0;1;636;637
925;0;1;637;634
926;0;1;524;638
927;0;1;638;639
928;0;1;639;636
929;0;1;527;640
930;0;1;640;641
931;0;1;641;638
932;0;1;407;535
933;0;1;534;532
934;0;1;642;640
935;0;1;531;642
936;0;1;538;643
937;0;1;643;644
938;0;1;644;645
939;0;1;645;646
940;0;1;646;537
941;0;1;647;643
942;0;1;541;648
943;0;1;648;647
944;0;1;543;649
945;0;1;649;650
946;0;1;650;648
947;0;1;545;651
948;0;1;651;652
949;0;1;652;649
950;0;1;547;653
951;0;1;653;654
952;0;1;654;651
953;0;1;655;653
954;0;1;549;656
955;0;1;656;655
956;0;1;551;657
957;0;1;657;658
958;0;1;658;656
959;0;1;659;660
960;0;1;660;657
961;0;1;553;659
962;0;1;554;661
963;0;1;661;662
964;0;1;662;659
965;0;1;663;661
966;0;1;556;664
967;0;1;664;663
968;0;1;559;665
969;0;1;665;666
970;0;1;666;664
971;0;1;561;667
972;0;1;667;668
973;0;1;668;665
974;0;1;563;669
975;0;1;669;670
976;0;1;670;667
977;0;1;671;669
978;0;1;565;672
979;0;1;672;671
980;0;1;567;673
981;0;1;673;674
982;0;1;674;672
983;0;1;675;673
984;0;1;569;676
985;0;1;676;675
986;0;1;572;677
987;0;1;677;678
988;0;1;678;574
989;0;1;576;679
990;0;1;679;680
991;0;1;680;677
992;0;1;578;681
993;0;1;681;682
994;0;1;682;679
995;0;1;580;683
996;0;1;683;684
997;0;1;684;681
998;0;1;582;685
999;0;1;685;686
1000;0;1;686;683
1001;0;1;584;687
1002;0;1;687;688
1003;0;1;688;685
1004;0;1;586;689
1005;0;1;689;690
1006;0;1;690;687
1007;0;1;588;691
1008;0;1;691;692
1009;0;1;692;689
1010;0;1;693;694
1011;0;1;694;691
1012;0;1;590;693
1013;0;1;592;695
1014;0;1;695;696
1015;0;1;696;697
1016;0;1;697;693
1017;0;1;600;696
1018;0;1;695;698
1019;0;1;698;599
1020;0;1;603;699
1021;0;1;699;697
1022;0;1;605;700
1023;0;1;700;701
1024;0;1;701;699
1025;0;1;607;702
1026;0;1;702;703
1027;0;1;703;700
1028;0;1;609;704
1029;0;1;704;705
1030;0;1;705;702
1031;0;1;706;707
1032;0;1;707;704
1033;0;1;611;706
1034;0;1;613;708
1035;0;1;708;709
1036;0;1;709;706
1037;0;1;615;710
1038;0;1;710;711
1039;0;1;711;708
1040;0;1;617;712
1041;0;1;712;713
1042;0;1;713;710
1043;0;1;619;714
1044;0;1;714;715
1045;0;1;715;712
1046;0;1;621;716
1047;0;1;716;717
1048;0;1;717;714
1049;0;1;623;718
1050;0;1;718;719
1051;0;1;719;716
1052;0;1;720;721
1053;0;1;721;718
1054;0;1;625;720
1055;0;1;626;722
1056;0;1;722;723
1057;0;1;723;720
1058;0;1;629;724
1059;0;1;724;725
1060;0;1;725;722
1061;0;1;726;724
1062;0;1;631;727
1063;0;1;727;726
1064;0;1;633;728
1065;0;1;728;729
1066;0;1;729;727
1067;0;1;635;730
1068;0;1;730;731
1069;0;1;731;728
1070;0;1;637;732
1071;0;1;732;733
1072;0;1;733;730
1073;0;1;734;732
1074;0;1;639;735
1075;0;1;735;734
1076;0;1;641;736
1077;0;1;736;737
1078;0;1;737;735
1079;0;1;642;645
1080;0;1;644;736
1081;0;1;594;698
1082;0;1;530;646
1083;0;1;678;676
1084;0;1;738;739
1085;0;1;739;740
1086;0;1;740;652
1087;0;1;654;738
1088;0;1;655;741
1089;0;1;741;742
1090;0;1;742;738
1091;0;1;658;743
1092;0;1;743;744
1093;0;1;744;741
1094;0;1;745;743
1095;0;1;660;746
1096;0;1;746;745
1097;0;1;662;747
1098;0;1;747;748
1099;0;1;748;746
1100;0;1;663;749
1101;0;1;749;750
1102;0;1;750;747
1103;0;1;751;752
1104;0;1;752;749
1105;0;1;666;751
1106;0;1;668;753
1107;0;1;753;754
1108;0;1;754;751
1109;0;1;755;753
1110;0;1;670;756
1111;0;1;756;755
1112;0;1;671;757
1113;0;1;757;758
1114;0;1;758;756
1115;0;1;674;759
1116;0;1;759;760
1117;0;1;760;757
1118;0;1;675;761
1119;0;1;761;762
1120;0;1;762;759
1121;0;1;763;764
1122;0;1;764;680
1123;0;1;682;765
1124;0;1;765;763
1125;0;1;766;767
1126;0;1;767;765
1127;0;1;684;766
1128;0;1;686;768
1129;0;1;768;769
1130;0;1;769;766
1131;0;1;770;768
1132;0;1;688;771
1133;0;1;771;770
1134;0;1;690;772
1135;0;1;772;773
1136;0;1;773;771
1137;0;1;774;772
1138;0;1;692;775
1139;0;1;775;774
1140;0;1;776;775
1141;0;1;694;777
1142;0;1;777;776
1143;0;1;777;701
1144;0;1;703;778
1145;0;1;778;776
1146;0;1;779;778
1147;0;1;705;780
1148;0;1;780;779
1149;0;1;707;781
1150;0;1;781;782
1151;0;1;782;780
1152;0;1;709;783
1153;0;1;783;784
1154;0;1;784;781
1155;0;1;711;785
1156;0;1;785;786
1157;0;1;786;783
1158;0;1;713;787
1159;0;1;787;788
1160;0;1;788;785
1161;0;1;789;790
1162;0;1;790;787
1163;0;1;715;789
1164;0;1;717;791
1165;0;1;791;792
1166;0;1;792;789
1167;0;1;719;793
1168;0;1;793;794
1169;0;1;794;791
1170;0;1;721;795
1171;0;1;795;796
1172;0;1;796;793
1173;0;1;723;797
1174;0;1;797;798
1175;0;1;798;795
1176;0;1;725;799
1177;0;1;799;800
1178;0;1;800;797
1179;0;1;801;799
1180;0;1;726;802
1181;0;1;802;801
1182;0;1;729;803
1183;0;1;803;804
1184;0;1;804;802
1185;0;1;731;805
1186;0;1;805;806
1187;0;1;806;803
1188;0;1;739;805
1189;0;1;733;740
1190;0;1;737;647
1191;0;1;650;734
1192;0;1;764;761
1193;0;1;748;807
1194;0;1;807;808
1195;0;1;808;745
1196;0;1;809;810
1197;0;1;810;811
1198;0;1;811;807
1199;0;1;750;809
1200;0;1;812;813
1201;0;1;813;809
1202;0;1;752;812
1203;0;1;754;814
1204;0;1;814;815
1205;0;1;815;812
1206;0;1;755;816
1207;0;1;816;817
1208;0;1;817;814
1209;0;1;758;818
1210;0;1;818;819
1211;0;1;819;816
1212;0;1;820;818
1213;0;1;760;821
1214;0;1;821;820
1215;0;1;762;822
1216;0;1;822;823
1217;0;1;823;821
1218;0;1;767;824
1219;0;1;824;825
1220;0;1;825;826
1221;0;1;826;763
1222;0;1;769;827
1223;0;1;827;828
1224;0;1;828;824
1225;0;1;770;829
1226;0;1;829;830
1227;0;1;830;827
1228;0;1;831;829
1229;0;1;773;832
1230;0;1;832;831
1231;0;1;833;779
1232;0;1;782;834
1233;0;1;834;831
1234;0;1;832;833
1235;0;1;784;835
1236;0;1;835;836
1237;0;1;836;834
1238;0;1;786;837
1239;0;1;837;838
1240;0;1;838;835
1241;0;1;839;840
1242;0;1;840;837
1243;0;1;788;839
1244;0;1;790;841
1245;0;1;841;842
1246;0;1;842;839
1247;0;1;792;843
1248;0;1;843;844
1249;0;1;844;841
1250;0;1;794;845
1251;0;1;845;846
1252;0;1;846;843
1253;0;1;796;847
1254;0;1;847;848
1255;0;1;848;845
1256;0;1;798;849
1257;0;1;849;850
1258;0;1;850;847
1259;0;1;800;811
1260;0;1;810;849
1261;0;1;801;808
1262;0;1;774;833
1263;0;1;806;742
1264;0;1;744;804
1265;0;1;826;822
1266;0;1;819;851
1267;0;1;851;852
1268;0;1;852;853
1269;0;1;853;817
1270;0;1;820;854
1271;0;1;854;855
1272;0;1;855;851
1273;0;1;823;856
1274;0;1;856;857
1275;0;1;857;854
1276;0;1;858;859
1277;0;1;859;828
1278;0;1;830;860
1279;0;1;860;861
1280;0;1;861;858
1281;0;1;861;838
1282;0;1;840;862
1283;0;1;862;858
1284;0;1;842;863
1285;0;1;863;864
1286;0;1;864;862
1287;0;1;844;865
1288;0;1;865;866
1289;0;1;866;863
1290;0;1;846;853
1291;0;1;852;865
1292;0;1;860;836
1293;0;1;859;867
1294;0;1;867;868
1295;0;1;868;825
1296;0;1;815;848
1297;0;1;850;813
1298;0;1;868;856
1299;0;1;866;855
1300;0;1;857;869
1301;0;1;869;864
1302;0;1;869;867
