Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;2;1;9.9999999999999989e-01;-1.1102230246251565e-16;0.0000000000000000e+00
2;3;1;1.0000000000000000e+00;9.9999999999999978e-01;0.0000000000000000e+00
3;4;1;1.1102230246251565e-16;9.9999999999999989e-01;0.0000000000000000e+00
4;0;1;5.0000000000000000e-01;4.9999999999999989e-01;0.0000000000000000e+00
5;8;1;5.5511151231257827e-17;4.9999999999999994e-01;0.0000000000000000e+00
6;5;1;4.9999999999999994e-01;-5.5511151231257827e-17;0.0000000000000000e+00
7;6;1;1.0000000000000000e+00;4.9999999999999983e-01;0.0000000000000000e+00
8;6;1;1.0000000000000000e+00;2.4999999999999986e-01;0.0000000000000000e+00
9;0;1;7.5000000000000000e-01;3.7499999999999983e-01;0.0000000000000000e+00
10;6;1;1.0000000000000000e+00;3.7499999999999983e-01;0.0000000000000000e+00
11;5;1;7.4999999999999989e-01;-8.3266726846886741e-17;0.0000000000000000e+00
12;0;1;6.9814397323258603e-01;4.9999999999999989e-01;0.0000000000000000e+00
13;0;1;5.0000000000000000e-01;7.8384935798674404e-01;0.0000000000000000e+00
14;0;1;7.6785714285714268e-01;2.2767857142857129e-01;0.0000000000000000e+00
15;0;1;5.8203125000000000e-01;3.5156249999999989e-01;0.0000000000000000e+00
16;0;1;2.5000000000000000e-01;2.6495682565789463e-01;0.0000000000000000e+00
17;0;1;4.0497194840604023e-01;3.5059921819807477e-01;0.0000000000000000e+00
18;0;1;2.5000000000000000e-01;5.5409309579664079e-01;0.0000000000000000e+00
19;5;1;2.4999999999999997e-01;-2.7755575615628914e-17;0.0000000000000000e+00
20;0;1;4.0744440791871367e-01;1.6309133234720594e-01;0.0000000000000000e+00
21;8;1;2.7755575615628914e-17;2.4999999999999997e-01;0.0000000000000000e+00
22;0;1;4.9999999999999994e-01;3.5111621330620407e-01;0.0000000000000000e+00
23;8;1;4.1633363423443370e-17;3.7499999999999994e-01;0.0000000000000000e+00
24;7;1;5.0000000000000000e-01;9.9999999999999978e-01;0.0000000000000000e+00
25;8;1;8.3266726846886741e-17;7.4999999999999989e-01;0.0000000000000000e+00
26;0;1;3.9703565724720841e-01;4.9999999999999989e-01;0.0000000000000000e+00
27;0;1;1.6441594552843425e-01;4.0952496072726774e-01;0.0000000000000000e+00
28;0;1;4.2324096977091175e-01;7.4999999999999978e-01;0.0000000000000000e+00
29;0;1;7.5000000000000000e-01;6.8749999999999978e-01;0.0000000000000000e+00
30;0;1;3.9153859176960448e-01;6.0348232739123431e-01;0.0000000000000000e+00
31;7;1;2.5000000000000006e-01;9.9999999999999978e-01;0.0000000000000000e+00
32;8;1;9.7144514654701197e-17;8.7499999999999989e-01;0.0000000000000000e+00
33;0;1;6.6724105931625721e-01;4.9999999999999989e-01;0.0000000000000000e+00
34;0;1;1.8750000000000008e-01;8.1249999999999978e-01;0.0000000000000000e+00
35;0;1;8.9396893502835040e-01;4.9999999999999983e-01;0.0000000000000000e+00
36;0;1;5.0000000000000000e-01;6.3678389744342012e-01;0.0000000000000000e+00
37;0;1;5.7536885602383814e-01;6.5992485863488237e-01;0.0000000000000000e+00
38;0;1;6.8517996654073243e-01;5.3124999999999978e-01;0.0000000000000000e+00
39;6;1;1.0000000000000000e+00;7.4999999999999978e-01;0.0000000000000000e+00
40;0;1;8.4658403576576746e-01;5.5586204768768988e-01;0.0000000000000000e+00
41;7;1;7.5000000000000000e-01;9.9999999999999978e-01;0.0000000000000000e+00
42;0;1;6.3583463511591221e-01;8.4374999999999978e-01;0.0000000000000000e+00
43;0;1;1.4664358558069757e-01;6.6585641441930232e-01;0.0000000000000000e+00
44;0;1;5.0000000000000000e-01;7.0455086723916494e-01;0.0000000000000000e+00
45;0;1;2.1797699261338743e-01;4.9999999999999994e-01;0.0000000000000000e+00
46;0;1;2.9119491234747147e-01;4.9999999999999989e-01;0.0000000000000000e+00
