Id;Marker;Active;NumVertices;Vertices;NumEdges;Edges
0;0;1;4;0;1;7;61;4;0;31;111;110
1;0;1;4;0;36;7;6;4;60;61;5;30
2;0;1;4;0;61;7;36;4;110;111;61;60
3;0;1;4;1;2;8;62;4;1;32;113;112
4;0;1;4;1;37;8;7;4;62;63;6;31
5;0;1;4;1;62;8;37;4;112;113;63;62
6;0;1;4;2;3;9;63;4;2;33;115;114
7;0;1;4;2;38;9;8;4;64;65;7;32
8;0;1;4;2;63;9;38;4;114;115;65;64
9;0;1;4;3;4;10;64;4;3;34;117;116
10;0;1;4;3;39;10;9;4;66;67;8;33
11;0;1;4;3;64;10;39;4;116;117;67;66
12;0;1;4;4;5;11;65;4;4;35;119;118
13;0;1;4;4;40;11;10;4;68;69;9;34
14;0;1;4;4;65;11;40;4;118;119;69;68
15;0;1;4;6;7;13;66;4;5;37;121;120
16;0;1;4;6;41;13;12;4;70;71;10;36
17;0;1;4;6;66;13;41;4;120;121;71;70
18;0;1;4;7;8;14;67;4;6;38;123;122
19;0;1;4;7;42;14;13;4;72;73;11;37
20;0;1;4;7;67;14;42;4;122;123;73;72
21;0;1;4;8;9;15;68;4;7;39;125;124
22;0;1;4;8;43;15;14;4;74;75;12;38
23;0;1;4;8;68;15;43;4;124;125;75;74
24;0;1;4;9;10;16;69;4;8;40;127;126
25;0;1;4;9;44;16;15;4;76;77;13;39
26;0;1;4;9;69;16;44;4;126;127;77;76
27;0;1;4;10;11;17;70;4;9;41;129;128
28;0;1;4;10;45;17;16;4;78;79;14;40
29;0;1;4;10;70;17;45;4;128;129;79;78
30;0;1;4;12;13;19;71;4;10;43;131;130
31;0;1;4;12;46;19;18;4;80;81;15;42
32;0;1;4;12;71;19;46;4;130;131;81;80
33;0;1;4;13;14;20;72;4;11;44;133;132
34;0;1;4;13;47;20;19;4;82;83;16;43
35;0;1;4;13;72;20;47;4;132;133;83;82
36;0;1;4;14;15;21;73;4;12;45;135;134
37;0;1;4;14;48;21;20;4;84;85;17;44
38;0;1;4;14;73;21;48;4;134;135;85;84
39;0;1;4;15;16;22;74;4;13;46;137;136
40;0;1;4;15;49;22;21;4;86;87;18;45
41;0;1;4;15;74;22;49;4;136;137;87;86
42;0;1;4;16;17;23;75;4;14;47;139;138
43;0;1;4;16;50;23;22;4;88;89;19;46
44;0;1;4;16;75;23;50;4;138;139;89;88
45;0;1;4;18;19;25;76;4;15;49;141;140
46;0;1;4;18;51;25;24;4;90;91;20;48
47;0;1;4;18;76;25;51;4;140;141;91;90
48;0;1;4;19;20;26;77;4;16;50;143;142
49;0;1;4;19;52;26;25;4;92;93;21;49
50;0;1;4;19;77;26;52;4;142;143;93;92
51;0;1;4;20;21;27;78;4;17;51;145;144
52;0;1;4;20;53;27;26;4;94;95;22;50
53;0;1;4;20;78;27;53;4;144;145;95;94
54;0;1;4;21;22;28;79;4;18;52;147;146
55;0;1;4;21;54;28;27;4;96;97;23;51
56;0;1;4;21;79;28;54;4;146;147;97;96
57;0;1;4;22;23;29;80;4;19;53;149;148
58;0;1;4;22;55;29;28;4;98;99;24;52
59;0;1;4;22;80;29;55;4;148;149;99;98
60;0;1;4;24;25;31;81;4;20;55;151;150
61;0;1;4;24;56;31;30;4;100;101;25;54
62;0;1;4;24;81;31;56;4;150;151;101;100
63;0;1;4;25;26;32;82;4;21;56;153;152
64;0;1;4;25;57;32;31;4;102;103;26;55
65;0;1;4;25;82;32;57;4;152;153;103;102
66;0;1;4;26;27;33;83;4;22;57;155;154
67;0;1;4;26;58;33;32;4;104;105;27;56
68;0;1;4;26;83;33;58;4;154;155;105;104
69;0;1;4;27;28;34;84;4;23;58;157;156
70;0;1;4;27;59;34;33;4;106;107;28;57
71;0;1;4;27;84;34;59;4;156;157;107;106
72;0;1;4;28;29;35;85;4;24;59;159;158
73;0;1;4;28;60;35;34;4;108;109;29;58
74;0;1;4;28;85;35;60;4;158;159;109;108
