Id;Marker;Active;X;Y;Z
0;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;5;1;2.0041746183206119e+00;1.8371600667938939e+00;0.0000000000000000e+00
2;0;1;1.4261968085106416e+00;2.4545454545454533e+00;0.0000000000000000e+00
3;8;1;1.3704315460216776e-16;2.4545454545454533e+00;0.0000000000000000e+00
4;0;1;1.6397829734143050e+00;4.1545454545454547e+01;0.0000000000000000e+00
5;0;1;2.7623754528329383e+00;4.3273542940636567e+01;0.0000000000000000e+00
6;7;1;2.2587579617834357e+00;4.4752919320594486e+01;0.0000000000000000e+00
7;1;1;2.6645352591003757e-15;4.4000000000000007e+01;0.0000000000000000e+00
8;8;1;2.6645352591003757e-15;4.1545454545454547e+01;0.0000000000000000e+00
9;3;1;4.8000000000000000e+01;6.0000000000000000e+01;0.0000000000000000e+00
10;7;1;4.5435509554140125e+01;5.9145169851380047e+01;0.0000000000000000e+00
11;0;1;4.5953014184397162e+01;5.7625000000000000e+01;0.0000000000000000e+00
12;6;1;4.8000000000000000e+01;5.7625000000000000e+01;0.0000000000000000e+00
13;2;1;4.7999999999999993e+01;4.3999999999999986e+01;0.0000000000000000e+00
14;6;1;4.7999999999999993e+01;4.6375000000000000e+01;0.0000000000000000e+00
15;0;1;4.5905437016297796e+01;4.6375000000000000e+01;0.0000000000000000e+00
16;0;1;4.4872474521416429e+01;4.4362782897577901e+01;0.0000000000000000e+00
17;5;1;4.6499642175572518e+01;4.2624671994274806e+01;0.0000000000000000e+00
18;6;1;4.8000000000000000e+01;5.0125000000000000e+01;0.0000000000000000e+00
19;0;1;4.6799343086685958e+01;5.0125000000000000e+01;0.0000000000000000e+00
20;0;1;4.5254778507212507e+01;4.7949904561463299e+01;0.0000000000000000e+00
21;6;1;4.8000000000000000e+01;5.3875000000000000e+01;0.0000000000000000e+00
22;0;1;4.5944029348737217e+01;5.3875000000000000e+01;0.0000000000000000e+00
23;0;1;4.5281211494882285e+01;5.2364657289429211e+01;0.0000000000000000e+00
24;0;1;4.4911021282499689e+01;5.5936252883131658e+01;0.0000000000000000e+00
25;7;1;4.1510350318471332e+01;5.7836783439490446e+01;0.0000000000000000e+00
26;0;1;4.2141827972780426e+01;5.5981817829957471e+01;0.0000000000000000e+00
