Id;Marker;Active;NumVertices;Vertices;NumEdges;Edges
0;0;1;3;141;138;79;3;0;3;4
1;0;1;3;141;46;138;3;1;5;0
2;24;1;3;79;46;141;3;2;1;4
3;21;1;3;79;138;46;3;3;5;2
4;0;1;3;205;159;100;3;6;9;10
5;0;1;3;205;146;159;3;7;11;6
6;0;1;3;100;146;205;3;8;7;10
7;0;1;3;100;159;146;3;9;11;8
8;0;1;3;198;139;92;3;12;15;16
9;0;1;3;198;134;139;3;13;17;12
10;0;1;3;92;134;198;3;14;13;16
11;21;1;3;92;139;134;3;15;17;14
12;0;1;3;202;195;164;3;18;21;22
13;0;1;3;202;113;195;3;19;23;18
14;0;1;3;164;113;202;3;20;19;22
15;0;1;3;164;195;113;3;21;23;20
16;0;1;3;205;179;127;3;24;27;28
17;0;1;3;205;160;179;3;25;29;24
18;0;1;3;127;160;205;3;26;25;28
19;0;1;3;127;179;160;3;27;29;26
20;0;1;3;209;203;196;3;30;33;34
21;0;1;3;209;189;203;3;31;35;30
22;0;1;3;196;189;209;3;32;31;34
23;0;1;3;196;203;189;3;33;35;32
24;24;1;3;117;91;72;3;36;39;40
25;0;1;3;117;38;91;3;37;41;36
26;0;1;3;72;38;117;3;38;37;40
27;0;1;3;72;91;38;3;39;41;38
28;0;1;3;209;198;120;3;42;44;45
29;0;1;3;209;196;198;3;34;46;42
30;0;1;3;120;196;209;3;43;34;45
31;0;1;3;120;198;196;3;44;46;43
32;0;1;3;122;117;72;3;47;40;49
33;0;1;3;122;38;117;3;48;37;47
34;22;1;3;72;38;122;3;38;48;49
35;22;1;3;151;150;101;3;50;53;54
36;0;1;3;151;123;150;3;51;55;50
37;0;1;3;101;123;151;3;52;51;54
38;0;1;3;101;150;123;3;53;55;52
39;0;1;3;148;145;117;3;56;59;60
40;25;1;3;148;87;145;3;57;61;56
41;0;1;3;117;87;148;3;58;57;60
42;0;1;3;117;145;87;3;59;61;58
43;0;1;3;209;208;114;3;62;65;66
44;0;1;3;209;197;208;3;63;67;62
45;0;1;3;114;197;209;3;64;63;66
46;0;1;3;114;208;197;3;65;67;64
47;0;1;3;177;124;49;3;68;71;72
48;0;1;3;177;73;124;3;69;73;68
49;25;1;3;49;73;177;3;70;69;72
50;22;1;3;49;124;73;3;71;73;70
51;0;1;3;212;204;186;3;74;77;78
52;0;1;3;212;169;204;3;75;79;74
53;0;1;3;186;169;212;3;76;75;78
54;0;1;3;186;204;169;3;77;79;76
55;0;1;3;210;201;105;3;80;83;84
56;0;1;3;210;153;201;3;81;85;80
57;0;1;3;105;153;210;3;82;81;84
58;0;1;3;105;201;153;3;83;85;82
59;0;1;3;212;202;178;3;86;89;90
60;0;1;3;212;140;202;3;87;91;86
61;0;1;3;178;140;212;3;88;87;90
62;0;1;3;178;202;140;3;89;91;88
63;0;1;3;143;107;13;3;92;95;96
64;0;1;3;143;71;107;3;93;97;92
65;22;1;3;13;71;143;3;94;93;96
66;24;1;3;13;107;71;3;95;97;94
67;0;1;3;206;187;111;3;98;101;102
