Id;Marker;Active;X;Y;Z
0; 1; 1; 6.1232339957367660e-17; 1.0000000000000000e+00; 0.0000000000000000e+00
1; 1; 1; -1.0000000000000000e+00; 1.2246467991473532e-16; 0.0000000000000000e+00
2; 1; 1; -1.8369701987210297e-16; -1.0000000000000000e+00; 0.0000000000000000e+00
3; 1; 1; 1.0000000000000000e+00; -2.4492935982947064e-16; 0.0000000000000000e+00
4; 1; 1; -1.9509032195748077e-01; 9.8078528041489621e-01; 0.0000000000000000e+00
5; 1; 1; -3.8268343232814106e-01; 9.2387953252659138e-01; 0.0000000000000000e+00
6; 1; 1; -5.5557023300292196e-01; 8.3146961231369065e-01; 0.0000000000000000e+00
7; 1; 1; -7.0710678118654746e-01; 7.0710678118654757e-01; 0.0000000000000000e+00
8; 1; 1; -8.3146961231369032e-01; 5.5557023300292252e-01; 0.0000000000000000e+00
9; 1; 1; -9.2387953252659116e-01; 3.8268343232814167e-01; 0.0000000000000000e+00
10; 1; 1; -9.8078528041489610e-01; 1.9509032195748097e-01; 0.0000000000000000e+00
11; 1; 1; 9.8078528041489610e-01; 1.9509032195748083e-01; 0.0000000000000000e+00
12; 1; 1; 9.2387953252659127e-01; 3.8268343232814139e-01; 0.0000000000000000e+00
13; 1; 1; 8.3146961231369043e-01; 5.5557023300292230e-01; 0.0000000000000000e+00
14; 1; 1; 7.0710678118654768e-01; 7.0710678118654735e-01; 0.0000000000000000e+00
15; 1; 1; 5.5557023300292219e-01; 8.3146961231369054e-01; 0.0000000000000000e+00
16; 1; 1; 3.8268343232814139e-01; 9.2387953252659127e-01; 0.0000000000000000e+00
17; 1; 1; 1.9509032195748091e-01; 9.8078528041489610e-01; 0.0000000000000000e+00
18; 1; 1; 1.9509032195748066e-01; -9.8078528041489621e-01; 0.0000000000000000e+00
19; 1; 1; 3.8268343232814139e-01; -9.2387953252659127e-01; 0.0000000000000000e+00
20; 1; 1; 5.5557023300292230e-01; -8.3146961231369043e-01; 0.0000000000000000e+00
21; 1; 1; 7.0710678118654735e-01; -7.0710678118654768e-01; 0.0000000000000000e+00
22; 1; 1; 8.3146961231369021e-01; -5.5557023300292263e-01; 0.0000000000000000e+00
23; 1; 1; 9.2387953252659116e-01; -3.8268343232814178e-01; 0.0000000000000000e+00
24; 1; 1; 9.8078528041489610e-01; -1.9509032195748108e-01; 0.0000000000000000e+00
25; 1; 1; -9.8078528041489621e-01; -1.9509032195748072e-01; 0.0000000000000000e+00
26; 1; 1; -9.2387953252659127e-01; -3.8268343232814145e-01; 0.0000000000000000e+00
