Id;Marker;Active;Origin;End
190; 0; 1; 88; 68
191; 0; 1; 68; 78
192; 0; 1; 78; 88
193; 0; 1; 99; 87
194; 0; 1; 87; 93
195; 0; 1; 93; 99
196; 0; 1; 68; 50
197; 0; 1; 51; 68
198; 0; 1; 93; 70
199; 0; 1; 70; 89
200; 0; 1; 89; 93
201; 0; 1; 65; 75
202; 0; 1; 72; 77
203; 0; 1; 90; 77
204; 0; 1; 72; 90
205; 0; 1; 97; 86
206; 0; 1; 86; 92
207; 0; 1; 92; 97
208; 0; 1; 67; 72
209; 0; 1; 83; 65
210; 0; 1; 91; 92
211; 0; 1; 98; 84
212; 0; 1; 84; 95
213; 0; 1; 95; 98
214; 0; 1; 94; 65
215; 0; 1; 85; 75
216; 0; 1; 65; 85
217; 0; 1; 94; 85
218; 0; 1; 86; 73
219; 0; 1; 66; 86
220; 0; 1; 64; 84
221; 0; 1; 45; 76
222; 0; 1; 75; 76
223; 0; 1; 77; 35
224; 0; 1; 77; 71
225; 0; 1; 53; 78
226; 0; 1; 73; 78
227; 0; 1; 79; 59
228; 0; 1; 80; 56
229; 0; 1; 80; 66
230; 0; 1; 81; 40
231; 0; 1; 81; 67
232; 0; 1; 34; 82
233; 0; 1; 71; 82
234; 0; 1; 50; 83
235; 0; 1; 93; 81
236; 0; 1; 101; 86
237; 0; 1; 97; 101
238; 0; 1; 90; 71
239; 0; 1; 101; 88
240; 0; 1; 88; 86
241; 0; 1; 88; 94
242; 0; 1; 102; 91
243; 0; 1; 84; 102
244; 0; 1; 98; 102
245; 0; 1; 71; 95
246; 0; 1; 90; 95
247; 0; 1; 73; 88
248; 0; 1; 87; 72
249; 0; 1; 67; 87
250; 0; 1; 87; 90
251; 0; 1; 102; 92
252; 0; 1; 76; 89
253; 0; 1; 101; 94
254; 0; 1; 96; 85
255; 0; 1; 94; 96
256; 0; 1; 92; 66
257; 0; 1; 75; 89
258; 0; 1; 85; 89
259; 0; 1; 93; 67
260; 0; 1; 100; 89
261; 0; 1; 85; 100
262; 0; 1; 104; 96
263; 0; 1; 96; 101
264; 0; 1; 101; 104
265; 0; 1; 103; 95
266; 0; 1; 90; 103
267; 0; 1; 87; 103
268; 0; 1; 99; 103
269; 0; 1; 96; 100
270; 0; 1; 104; 100
271; 0; 1; 100; 93
272; 0; 1; 100; 99
273; 0; 1; 104; 102
274; 0; 1; 98; 104
275; 0; 1; 102; 97
276; 0; 1; 103; 98
277; 0; 1; 103; 104
278; 0; 1; 104; 97
279; 0; 1; 104; 99
