Id;Marker;Active;X;Y;Z
0;2;1;1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;9;1;1.0000000000000000e+00;1.0000000000000001e-01;0.0000000000000000e+00
2;9;1;1.0000000000000000e+00;2.0000000000000001e-01;0.0000000000000000e+00
3;9;1;1.0000000000000000e+00;3.0000000000000004e-01;0.0000000000000000e+00
4;9;1;1.0000000000000000e+00;4.0000000000000002e-01;0.0000000000000000e+00
5;9;1;1.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
6;9;1;1.0000000000000000e+00;6.0000000000000009e-01;0.0000000000000000e+00
7;9;1;1.0000000000000000e+00;7.0000000000000007e-01;0.0000000000000000e+00
8;9;1;1.0000000000000000e+00;8.0000000000000004e-01;0.0000000000000000e+00
9;9;1;1.0000000000000000e+00;9.0000000000000002e-01;0.0000000000000000e+00
10;17;1;1.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00
11;9;1;1.0000000000000000e+00;1.1000000000000001e+00;0.0000000000000000e+00
12;9;1;1.0000000000000000e+00;1.2000000000000002e+00;0.0000000000000000e+00
13;9;1;1.0000000000000000e+00;1.3000000000000000e+00;0.0000000000000000e+00
14;9;1;1.0000000000000000e+00;1.4000000000000001e+00;0.0000000000000000e+00
15;9;1;1.0000000000000000e+00;1.5000000000000000e+00;0.0000000000000000e+00
16;9;1;1.0000000000000000e+00;1.6000000000000001e+00;0.0000000000000000e+00
17;9;1;1.0000000000000000e+00;1.7000000000000002e+00;0.0000000000000000e+00
18;9;1;1.0000000000000000e+00;1.8000000000000000e+00;0.0000000000000000e+00
19;9;1;1.0000000000000000e+00;1.9000000000000001e+00;0.0000000000000000e+00
20;3;1;1.0000000000000000e+00;2.0000000000000000e+00;0.0000000000000000e+00
21;14;1;1.0999999999999999e+00;9.9999999999999956e-01;0.0000000000000000e+00
22;14;1;1.2000000000000000e+00;9.9999999999999956e-01;0.0000000000000000e+00
23;14;1;1.2999999999999998e+00;9.9999999999999956e-01;0.0000000000000000e+00
24;14;1;1.3999999999999999e+00;9.9999999999999956e-01;0.0000000000000000e+00
25;14;1;1.4999999999999998e+00;9.9999999999999956e-01;0.0000000000000000e+00
26;14;1;1.5999999999999999e+00;9.9999999999999956e-01;0.0000000000000000e+00
27;14;1;1.6999999999999997e+00;9.9999999999999956e-01;0.0000000000000000e+00
28;14;1;1.7999999999999996e+00;9.9999999999999956e-01;0.0000000000000000e+00
29;14;1;1.8999999999999995e+00;9.9999999999999956e-01;0.0000000000000000e+00
30;6;1;1.9999999999999996e+00;9.9999999999999956e-01;0.0000000000000000e+00
31;1;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
32;8;1;1.0000000000000001e-01;0.0000000000000000e+00;0.0000000000000000e+00
33;8;1;2.0000000000000001e-01;0.0000000000000000e+00;0.0000000000000000e+00
34;8;1;3.0000000000000004e-01;0.0000000000000000e+00;0.0000000000000000e+00
35;8;1;4.0000000000000002e-01;0.0000000000000000e+00;0.0000000000000000e+00
36;8;1;5.0000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
37;8;1;6.0000000000000009e-01;0.0000000000000000e+00;0.0000000000000000e+00
38;8;1;7.0000000000000007e-01;0.0000000000000000e+00;0.0000000000000000e+00
39;8;1;8.0000000000000004e-01;0.0000000000000000e+00;0.0000000000000000e+00
40;8;1;9.0000000000000002e-01;0.0000000000000000e+00;0.0000000000000000e+00
41;11;1;0.0000000000000000e+00;1.0000000000000001e-01;0.0000000000000000e+00
42;0;1;1.0000000000000001e-01;1.0000000000000001e-01;0.0000000000000000e+00
43;0;1;2.0000000000000001e-01;1.0000000000000001e-01;0.0000000000000000e+00
44;0;1;3.0000000000000004e-01;1.0000000000000001e-01;0.0000000000000000e+00
45;0;1;4.0000000000000002e-01;1.0000000000000001e-01;0.0000000000000000e+00
46;0;1;5.0000000000000000e-01;1.0000000000000001e-01;0.0000000000000000e+00
47;0;1;6.0000000000000009e-01;1.0000000000000001e-01;0.0000000000000000e+00
48;0;1;7.0000000000000007e-01;1.0000000000000001e-01;0.0000000000000000e+00
49;0;1;8.0000000000000004e-01;1.0000000000000001e-01;0.0000000000000000e+00
50;0;1;9.0000000000000002e-01;1.0000000000000001e-01;0.0000000000000000e+00
51;11;1;0.0000000000000000e+00;2.0000000000000001e-01;0.0000000000000000e+00
52;0;1;1.0000000000000001e-01;2.0000000000000001e-01;0.0000000000000000e+00
53;0;1;2.0000000000000001e-01;2.0000000000000001e-01;0.0000000000000000e+00
54;0;1;3.0000000000000004e-01;2.0000000000000001e-01;0.0000000000000000e+00
55;0;1;4.0000000000000002e-01;2.0000000000000001e-01;0.0000000000000000e+00
56;0;1;5.0000000000000000e-01;2.0000000000000001e-01;0.0000000000000000e+00
57;0;1;6.0000000000000009e-01;2.0000000000000001e-01;0.0000000000000000e+00
58;0;1;7.0000000000000007e-01;2.0000000000000001e-01;0.0000000000000000e+00
59;0;1;8.0000000000000004e-01;2.0000000000000001e-01;0.0000000000000000e+00
60;0;1;9.0000000000000002e-01;2.0000000000000001e-01;0.0000000000000000e+00
61;11;1;0.0000000000000000e+00;3.0000000000000004e-01;0.0000000000000000e+00
62;0;1;1.0000000000000001e-01;3.0000000000000004e-01;0.0000000000000000e+00
63;0;1;2.0000000000000001e-01;3.0000000000000004e-01;0.0000000000000000e+00
64;0;1;3.0000000000000004e-01;3.0000000000000004e-01;0.0000000000000000e+00
65;0;1;4.0000000000000002e-01;3.0000000000000004e-01;0.0000000000000000e+00
66;0;1;5.0000000000000000e-01;3.0000000000000004e-01;0.0000000000000000e+00
67;0;1;6.0000000000000009e-01;3.0000000000000004e-01;0.0000000000000000e+00
68;0;1;7.0000000000000007e-01;3.0000000000000004e-01;0.0000000000000000e+00
69;0;1;8.0000000000000004e-01;3.0000000000000004e-01;0.0000000000000000e+00
70;0;1;9.0000000000000002e-01;3.0000000000000004e-01;0.0000000000000000e+00
71;11;1;0.0000000000000000e+00;4.0000000000000002e-01;0.0000000000000000e+00
72;0;1;1.0000000000000001e-01;4.0000000000000002e-01;0.0000000000000000e+00
73;0;1;2.0000000000000001e-01;4.0000000000000002e-01;0.0000000000000000e+00
74;0;1;3.0000000000000004e-01;4.0000000000000002e-01;0.0000000000000000e+00
75;0;1;4.0000000000000002e-01;4.0000000000000002e-01;0.0000000000000000e+00
76;0;1;5.0000000000000000e-01;4.0000000000000002e-01;0.0000000000000000e+00
77;0;1;6.0000000000000009e-01;4.0000000000000002e-01;0.0000000000000000e+00
78;0;1;7.0000000000000007e-01;4.0000000000000002e-01;0.0000000000000000e+00
79;0;1;8.0000000000000004e-01;4.0000000000000002e-01;0.0000000000000000e+00
80;0;1;9.0000000000000002e-01;4.0000000000000002e-01;0.0000000000000000e+00
81;11;1;0.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
82;0;1;1.0000000000000001e-01;5.0000000000000000e-01;0.0000000000000000e+00
83;0;1;2.0000000000000001e-01;5.0000000000000000e-01;0.0000000000000000e+00
84;0;1;3.0000000000000004e-01;5.0000000000000000e-01;0.0000000000000000e+00
85;0;1;4.0000000000000002e-01;5.0000000000000000e-01;0.0000000000000000e+00
86;0;1;5.0000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
87;0;1;6.0000000000000009e-01;5.0000000000000000e-01;0.0000000000000000e+00
88;0;1;7.0000000000000007e-01;5.0000000000000000e-01;0.0000000000000000e+00
89;0;1;8.0000000000000004e-01;5.0000000000000000e-01;0.0000000000000000e+00
90;0;1;9.0000000000000002e-01;5.0000000000000000e-01;0.0000000000000000e+00
91;11;1;0.0000000000000000e+00;6.0000000000000009e-01;0.0000000000000000e+00
92;0;1;1.0000000000000001e-01;6.0000000000000009e-01;0.0000000000000000e+00
93;0;1;2.0000000000000001e-01;6.0000000000000009e-01;0.0000000000000000e+00
94;0;1;3.0000000000000004e-01;6.0000000000000009e-01;0.0000000000000000e+00
95;0;1;4.0000000000000002e-01;6.0000000000000009e-01;0.0000000000000000e+00
96;0;1;5.0000000000000000e-01;6.0000000000000009e-01;0.0000000000000000e+00
97;0;1;6.0000000000000009e-01;6.0000000000000009e-01;0.0000000000000000e+00
98;0;1;7.0000000000000007e-01;6.0000000000000009e-01;0.0000000000000000e+00
99;0;1;8.0000000000000004e-01;6.0000000000000009e-01;0.0000000000000000e+00
100;0;1;9.0000000000000002e-01;6.0000000000000009e-01;0.0000000000000000e+00
101;11;1;0.0000000000000000e+00;7.0000000000000007e-01;0.0000000000000000e+00
102;0;1;1.0000000000000001e-01;7.0000000000000007e-01;0.0000000000000000e+00
103;0;1;2.0000000000000001e-01;7.0000000000000007e-01;0.0000000000000000e+00
104;0;1;3.0000000000000004e-01;7.0000000000000007e-01;0.0000000000000000e+00
