Id;Marker;Active;Origin;End
0;5;1;0;1
1;5;1;1;2
2;5;1;2;3
3;5;1;3;4
4;5;1;4;5
5;5;1;5;6
6;5;1;6;7
7;5;1;7;8
8;0;1;9;10
9;0;1;10;11
10;0;1;11;12
11;0;1;12;13
12;0;1;13;14
13;0;1;14;15
14;0;1;15;16
15;0;1;16;17
16;0;1;17;18
17;0;1;18;19
18;0;1;19;20
19;0;1;20;21
20;0;1;21;22
21;0;1;22;23
22;0;1;23;24
23;0;1;24;25
24;0;1;26;27
25;0;1;27;28
26;0;1;28;29
27;0;1;29;30
28;0;1;30;31
29;0;1;31;32
30;0;1;32;33
31;0;1;33;34
32;0;1;35;36
33;0;1;36;37
34;0;1;37;38
35;0;1;38;39
36;0;1;39;40
37;0;1;40;41
38;0;1;41;42
39;0;1;42;43
40;0;1;43;44
41;0;1;44;45
42;0;1;45;46
43;0;1;46;47
44;0;1;47;48
45;0;1;48;49
46;0;1;49;50
47;0;1;50;51
48;0;1;52;53
49;0;1;53;54
50;0;1;54;55
51;0;1;55;56
52;0;1;56;57
53;0;1;57;58
54;0;1;58;59
55;0;1;59;60
56;0;1;61;62
57;0;1;62;63
58;0;1;63;64
59;0;1;64;65
60;0;1;65;66
61;0;1;66;67
62;0;1;67;68
63;0;1;68;69
64;0;1;69;70
65;0;1;70;71
66;0;1;71;72
67;0;1;72;73
68;0;1;73;74
69;0;1;74;75
70;0;1;75;76
71;0;1;76;77
72;0;1;78;79
73;0;1;79;80
74;0;1;80;81
75;0;1;81;82
76;0;1;82;83
77;0;1;83;84
78;0;1;84;85
79;0;1;85;86
80;0;1;87;88
81;0;1;88;89
82;0;1;89;90
83;0;1;90;91
84;0;1;91;92
85;0;1;92;93
86;0;1;93;94
87;0;1;94;95
88;0;1;95;96
89;0;1;96;97
90;0;1;97;98
91;0;1;98;99
92;0;1;99;100
93;0;1;100;101
94;0;1;101;102
95;0;1;102;103
96;0;1;104;105
97;0;1;105;106
98;0;1;106;107
99;0;1;107;108
100;0;1;108;109
101;0;1;109;110
102;0;1;110;111
103;0;1;111;112
104;0;1;113;114
105;0;1;114;115
106;0;1;115;116
107;0;1;116;117
108;0;1;117;118
109;0;1;118;119
110;0;1;119;120
111;0;1;120;121
112;0;1;121;122
113;0;1;122;123
114;0;1;123;124
115;0;1;124;125
116;0;1;125;126
117;0;1;126;127
118;0;1;127;128
119;0;1;128;129
120;0;1;130;131
121;0;1;131;132
122;0;1;132;133
123;0;1;133;134
124;0;1;134;135
125;0;1;135;136
126;0;1;136;137
127;0;1;137;138
128;0;1;139;140
129;0;1;140;141
130;0;1;141;142
131;0;1;142;143
132;0;1;143;144
133;0;1;144;145
134;0;1;145;146
135;0;1;146;147
136;0;1;147;148
137;0;1;148;149
138;0;1;149;150
139;0;1;150;151
140;0;1;151;152
141;0;1;152;153
142;0;1;153;154
143;0;1;154;155
144;0;1;156;157
145;0;1;157;158
146;0;1;158;159
147;0;1;159;160
148;0;1;160;161
149;0;1;161;162
150;0;1;162;163
151;0;1;163;164
152;0;1;165;166
153;0;1;166;167
154;0;1;167;168
155;0;1;168;169
156;0;1;169;170
157;0;1;170;171
158;0;1;171;172
159;0;1;172;173
160;0;1;173;174
161;0;1;174;175
162;0;1;175;176
163;0;1;176;177
164;0;1;177;178
165;0;1;178;179
166;0;1;179;180
167;0;1;180;181
168;0;1;182;183
169;0;1;183;184
170;0;1;184;185
171;0;1;185;186
172;0;1;186;187
173;0;1;187;188
174;0;1;188;189
175;0;1;189;190
176;0;1;191;192
177;0;1;192;193
178;0;1;193;194
179;0;1;194;195
180;0;1;195;196
181;0;1;196;197
182;0;1;197;198
183;0;1;198;199
184;0;1;199;200
185;0;1;200;201
186;0;1;201;202
187;0;1;202;203
188;0;1;203;204
189;0;1;204;205
190;0;1;205;206
191;0;1;206;207
192;7;1;208;209
193;7;1;209;210
194;7;1;210;211
195;7;1;211;212
196;7;1;212;213
197;7;1;213;214
198;7;1;214;215
199;7;1;215;216
200;8;1;0;9
201;0;1;1;11
202;0;1;2;13
203;0;1;3;15
204;0;1;4;17
205;0;1;5;19
206;0;1;6;21
207;0;1;7;23
