Id;Marker;Active;Origin;End
472;25;1;46;88
473;25;1;47;89
474;18;1;48;90
475;23;1;49;91
476;0;1;50;92
477;0;1;51;93
478;0;1;52;94
479;0;1;53;95
480;0;1;54;96
481;24;1;55;97
482;23;1;56;98
483;0;1;57;99
484;0;1;58;100
485;0;1;59;101
486;0;1;60;102
487;0;1;61;103
488;24;1;62;104
489;23;1;63;105
490;0;1;64;106
491;0;1;65;107
492;0;1;66;108
493;0;1;67;109
494;0;1;68;110
495;24;1;69;111
496;23;1;70;112
497;0;1;71;113
498;0;1;72;114
499;0;1;73;115
500;0;1;74;116
501;0;1;75;117
502;24;1;76;118
503;20;1;77;119
504;26;1;78;120
505;26;1;79;121
506;26;1;80;122
507;26;1;81;123
508;26;1;82;124
509;19;1;83;125
510;17;1;84;126
511;25;1;85;127
512;25;1;86;128
513;25;1;87;129
514;25;1;88;130
515;25;1;89;131
516;18;1;90;132
517;23;1;91;133
518;0;1;92;134
519;0;1;93;135
520;0;1;94;136
521;0;1;95;137
522;0;1;96;138
523;24;1;97;139
524;23;1;98;140
525;0;1;99;141
526;0;1;100;142
527;0;1;101;143
528;0;1;102;144
529;0;1;103;145
530;24;1;104;146
531;23;1;105;147
532;0;1;106;148
533;0;1;107;149
534;0;1;108;150
535;0;1;109;151
536;0;1;110;152
537;24;1;111;153
538;23;1;112;154
539;0;1;113;155
540;0;1;114;156
541;0;1;115;157
542;0;1;116;158
543;0;1;117;159
544;24;1;118;160
545;20;1;119;161
546;26;1;120;162
547;26;1;121;163
548;26;1;122;164
549;26;1;123;165
550;26;1;124;166
551;19;1;125;167
552;17;1;126;168
553;25;1;127;169
554;25;1;128;170
555;25;1;129;171
556;25;1;130;172
557;25;1;131;173
558;18;1;132;174
559;23;1;133;175
560;0;1;134;176
561;0;1;135;177
562;0;1;136;178
563;0;1;137;179
564;0;1;138;180
565;24;1;139;181
566;23;1;140;182
567;0;1;141;183
568;0;1;142;184
569;0;1;143;185
570;0;1;144;186
571;0;1;145;187
572;24;1;146;188
573;23;1;147;189
574;0;1;148;190
575;0;1;149;191
576;0;1;150;192
577;0;1;151;193
578;0;1;152;194
579;24;1;153;195
580;23;1;154;196
581;0;1;155;197
582;0;1;156;198
583;0;1;157;199
584;0;1;158;200
585;0;1;159;201
586;24;1;160;202
587;20;1;161;203
588;26;1;162;204
589;26;1;163;205
590;26;1;164;206
591;26;1;165;207
592;26;1;166;208
593;19;1;167;209
594;17;1;168;210
595;25;1;169;211
596;25;1;170;212
597;25;1;171;213
598;25;1;172;214
599;25;1;173;215
600;18;1;174;216
601;23;1;175;217
602;0;1;176;218
603;0;1;177;219
604;0;1;178;220
605;0;1;179;221
606;0;1;180;222
607;24;1;181;223
608;23;1;182;224
609;0;1;183;225
610;0;1;184;226
611;0;1;185;227
612;0;1;186;228
