Id;Marker;Active;Origin;End
334; 0; 1; 372; 175
335; 0; 1; 175; 176
336; 0; 1; 176; 372
337; 0; 1; 121; 41
338; 1; 1; 41; 42
339; 0; 1; 69; 134
340; 0; 1; 134; 133
341; 0; 1; 140; 139
342; 0; 1; 178; 113
343; 0; 1; 114; 178
344; 0; 1; 145; 80
345; 0; 1; 81; 145
346; 0; 1; 173; 172
347; 0; 1; 165; 100
348; 0; 1; 101; 165
349; 0; 1; 65; 3
350; 1; 1; 3; 19
351; 0; 1; 99; 98
352; 0; 1; 118; 182
353; 0; 1; 362; 184
354; 0; 1; 184; 185
355; 0; 1; 185; 362
356; 0; 1; 125; 45
357; 1; 1; 45; 46
358; 0; 1; 46; 125
359; 0; 1; 126; 125
360; 0; 1; 118; 183
361; 0; 1; 183; 182
362; 0; 1; 163; 162
363; 0; 1; 162; 98
364; 0; 1; 98; 163
365; 0; 1; 73; 138
366; 0; 1; 138; 137
367; 0; 1; 201; 358
368; 0; 1; 358; 142
369; 0; 1; 142; 201
370; 1; 1; 44; 45
371; 0; 1; 45; 124
372; 0; 1; 144; 79
373; 0; 1; 80; 144
374; 0; 1; 196; 363
375; 0; 1; 363; 170
376; 0; 1; 170; 196
377; 0; 1; 357; 210
378; 0; 1; 210; 378
379; 0; 1; 378; 357
380; 0; 1; 371; 178
381; 0; 1; 178; 179
382; 0; 1; 179; 371
383; 0; 1; 132; 131
384; 0; 1; 184; 183
385; 0; 1; 183; 119
386; 0; 1; 119; 184
387; 0; 1; 105; 56
388; 1; 1; 56; 57
389; 0; 1; 105; 104
390; 0; 1; 141; 76
391; 0; 1; 77; 141
392; 0; 1; 145; 144
393; 0; 1; 93; 157
394; 0; 1; 158; 157
395; 0; 1; 123; 188
396; 0; 1; 188; 187
397; 0; 1; 186; 122
398; 0; 1; 187; 186
399; 0; 1; 152; 151
400; 0; 1; 151; 87
401; 0; 1; 87; 152
402; 0; 1; 150; 85
403; 0; 1; 86; 150
404; 0; 1; 99; 163
405; 0; 1; 175; 174
406; 0; 1; 174; 110
407; 0; 1; 110; 175
408; 0; 1; 144; 143
409; 0; 1; 143; 142
410; 0; 1; 142; 78
411; 0; 1; 124; 188
412; 0; 1; 189; 188
413; 0; 1; 147; 82
414; 0; 1; 352; 369
415; 0; 1; 369; 238
416; 0; 1; 238; 352
417; 0; 1; 151; 86
418; 0; 1; 151; 150
419; 0; 1; 164; 163
420; 0; 1; 99; 164
421; 0; 1; 149; 84
422; 0; 1; 85; 149
423; 0; 1; 141; 140
424; 0; 1; 366; 143
425; 0; 1; 144; 366
426; 0; 1; 191; 126
427; 0; 1; 127; 191
428; 0; 1; 190; 126
429; 0; 1; 191; 190
430; 0; 1; 74; 138
431; 0; 1; 139; 138
432; 0; 1; 197; 361
433; 0; 1; 361; 138
434; 0; 1; 138; 197
435; 0; 1; 146; 82
436; 0; 1; 177; 176
437; 0; 1; 155; 90
438; 0; 1; 91; 155
439; 0; 1; 154; 90
440; 0; 1; 155; 154
441; 0; 1; 150; 149
442; 0; 1; 360; 208
443; 0; 1; 208; 202
444; 0; 1; 202; 360
445; 0; 1; 88; 152
446; 0; 1; 153; 152
447; 0; 1; 356; 223
448; 0; 1; 223; 207
449; 0; 1; 207; 356
450; 0; 1; 364; 224
451; 0; 1; 224; 192
452; 0; 1; 192; 364
453; 0; 1; 159; 94
454; 0; 1; 95; 159
455; 0; 1; 159; 158
456; 0; 1; 261; 223
457; 0; 1; 223; 222
458; 0; 1; 222; 261
459; 0; 1; 354; 216
460; 0; 1; 216; 203
461; 0; 1; 203; 354
462; 0; 1; 129; 128
463; 0; 1; 128; 64
464; 0; 1; 169; 105
465; 0; 1; 105; 170
466; 0; 1; 170; 169
467; 0; 1; 128; 127
468; 0; 1; 128; 191
469; 0; 1; 380; 215
470; 0; 1; 215; 196
471; 0; 1; 196; 380
472; 0; 1; 204; 355
473; 0; 1; 355; 158
474; 0; 1; 158; 204
475; 0; 1; 161; 96
476; 0; 1; 161; 160
477; 0; 1; 174; 109
478; 0; 1; 174; 173
479; 0; 1; 351; 370
480; 0; 1; 370; 239
481; 0; 1; 239; 351
482; 0; 1; 352; 146
483; 0; 1; 72; 136
484; 0; 1; 137; 136
485; 0; 1; 363; 168
486; 0; 1; 168; 169
487; 0; 1; 169; 363
488; 0; 1; 350; 367
489; 0; 1; 367; 128
490; 0; 1; 128; 350
491; 0; 1; 70; 134
492; 0; 1; 135; 134
493; 0; 1; 160; 159
494; 0; 1; 363; 225
495; 0; 1; 225; 193
496; 0; 1; 193; 363
497; 0; 1; 354; 132
498; 0; 1; 133; 354
499; 0; 1; 178; 177
500; 0; 1; 111; 175
501; 0; 1; 352; 144
502; 0; 1; 145; 352
503; 0; 1; 355; 156
504; 0; 1; 157; 355
505; 0; 1; 228; 367
506; 0; 1; 367; 237
507; 0; 1; 237; 228
508; 0; 1; 373; 135
509; 0; 1; 135; 198
510; 0; 1; 198; 373
511; 0; 1; 360; 164
512; 0; 1; 164; 165
513; 0; 1; 165; 360
514; 0; 1; 180; 115
515; 0; 1; 116; 180
516; 0; 1; 180; 179
517; 0; 1; 181; 116
518; 0; 1; 181; 180
519; 0; 1; 156; 91
520; 0; 1; 156; 155
521; 0; 1; 370; 163
522; 0; 1; 163; 202
523; 0; 1; 202; 370
524; 0; 1; 356; 180
525; 0; 1; 181; 356
526; 0; 1; 169; 104
527; 0; 1; 375; 150
528; 0; 1; 151; 375
529; 0; 1; 365; 159
530; 0; 1; 160; 365
531; 0; 1; 190; 125
532; 0; 1; 190; 189
533; 0; 1; 142; 77
534; 0; 1; 142; 141
535; 0; 1; 166; 101
536; 0; 1; 166; 165
537; 0; 1; 120; 184
538; 0; 1; 100; 164
539; 0; 1; 373; 134
540; 0; 1; 217; 216
541; 0; 1; 216; 373
542; 0; 1; 373; 217
543; 0; 1; 351; 160
544; 0; 1; 161; 351
545; 0; 1; 365; 232
546; 0; 1; 232; 204
547; 0; 1; 204; 365
548; 0; 1; 186; 121
549; 0; 1; 186; 185
550; 0; 1; 359; 375
551; 0; 1; 375; 220
552; 0; 1; 220; 359
553; 0; 1; 361; 136
554; 0; 1; 137; 361
555; 0; 1; 374; 167
556; 0; 1; 193; 374
557; 0; 1; 146; 81
558; 0; 1; 146; 145
559; 0; 1; 130; 65
560; 0; 1; 130; 129
561; 0; 1; 349; 236
562; 0; 1; 236; 372
563; 0; 1; 372; 349
564; 0; 1; 357; 188
565; 0; 1; 189; 357
566; 0; 1; 154; 89
567; 0; 1; 154; 153
568; 0; 1; 379; 218
569; 0; 1; 218; 195
570; 0; 1; 355; 219
571; 0; 1; 219; 379
572; 0; 1; 379; 355
573; 0; 1; 376; 182
574; 0; 1; 183; 376
575; 0; 1; 131; 203
576; 0; 1; 203; 368
577; 0; 1; 350; 368
578; 0; 1; 368; 237
579; 0; 1; 237; 350
580; 0; 1; 366; 229
581; 0; 1; 229; 201
582; 0; 1; 201; 366
583; 0; 1; 129; 350
584; 0; 1; 228; 200
585; 0; 1; 200; 367
586; 0; 1; 151; 192
587; 0; 1; 192; 375
588; 0; 1; 377; 213
589; 0; 1; 213; 197
590; 0; 1; 197; 377
591; 0; 1; 147; 205
592; 0; 1; 205; 369
593; 0; 1; 204; 159
594; 0; 1; 206; 353
595; 0; 1; 353; 174
596; 0; 1; 174; 206
597; 0; 1; 205; 233
598; 0; 1; 233; 369
599; 0; 1; 162; 351
600; 0; 1; 202; 230
601; 0; 1; 230; 370
602; 0; 1; 183; 199
603; 0; 1; 199; 376
604; 0; 1; 356; 376
605; 0; 1; 376; 223
606; 0; 1; 374; 166
607; 0; 1; 372; 234
608; 0; 1; 234; 206
609; 0; 1; 206; 372
610; 0; 1; 349; 176
611; 0; 1; 177; 349
612; 0; 1; 242; 241
613; 0; 1; 241; 209
614; 0; 1; 209; 242
615; 0; 1; 364; 152
616; 0; 1; 153; 364
617; 0; 1; 353; 172
618; 0; 1; 173; 353
619; 0; 1; 353; 214
620; 0; 1; 214; 380
621; 0; 1; 380; 353
622; 0; 1; 179; 207
623; 0; 1; 207; 371
624; 0; 1; 349; 371
625; 0; 1; 371; 236
626; 0; 1; 194; 362
627; 0; 1; 362; 186
628; 0; 1; 186; 194
629; 0; 1; 362; 226
630; 0; 1; 226; 199
631; 0; 1; 199; 362
632; 0; 1; 238; 366
633; 0; 1; 366; 352
634; 0; 1; 378; 211
635; 0; 1; 211; 194
636; 0; 1; 194; 378
637; 0; 1; 378; 187
638; 0; 1; 188; 378
639; 0; 1; 377; 139
640; 0; 1; 140; 377
641; 0; 1; 351; 365
642; 0; 1; 220; 205
643; 0; 1; 205; 359
644; 0; 1; 243; 210
645; 0; 1; 210; 244
646; 0; 1; 244; 243
647; 0; 1; 207; 235
648; 0; 1; 235; 371
649; 0; 1; 156; 379
650; 0; 1; 358; 140
651; 0; 1; 141; 358
652; 0; 1; 358; 212
653; 0; 1; 212; 377
654; 0; 1; 377; 358
655; 0; 1; 197; 139
656; 0; 1; 380; 171
657; 0; 1; 172; 380
658; 0; 1; 370; 162
659; 0; 1; 263; 235
660; 0; 1; 235; 223
661; 0; 1; 223; 263
662; 0; 1; 226; 194
663; 0; 1; 211; 226
664; 0; 1; 222; 199
665; 0; 1; 226; 222
666; 0; 1; 206; 214
667; 0; 1; 367; 191
668; 0; 1; 262; 222
669; 0; 1; 226; 262
670; 0; 1; 229; 212
671; 0; 1; 212; 201
672; 0; 1; 373; 354
673; 0; 1; 354; 134
674; 0; 1; 203; 231
675; 0; 1; 231; 368
676; 0; 1; 130; 350
677; 0; 1; 200; 191
678; 0; 1; 194; 187
679; 0; 1; 197; 227
680; 0; 1; 259; 220
681; 0; 1; 220; 221
682; 0; 1; 221; 259
683; 0; 1; 219; 218
684; 0; 1; 136; 198
685; 0; 1; 214; 215
686; 0; 1; 196; 171
687; 0; 1; 374; 360
688; 0; 1; 360; 166
689; 0; 1; 365; 239
690; 0; 1; 239; 232
691; 0; 1; 234; 214
692; 0; 1; 349; 178
693; 0; 1; 271; 236
694; 0; 1; 236; 235
695; 0; 1; 235; 271
696; 0; 1; 212; 213
697; 0; 1; 266; 239
698; 0; 1; 239; 230
699; 0; 1; 230; 266
700; 0; 1; 208; 374
701; 0; 1; 374; 209
702; 0; 1; 209; 208
703; 0; 1; 201; 143
704; 0; 1; 238; 229
705; 0; 1; 293; 268
706; 0; 1; 268; 302
707; 0; 1; 302; 293
708; 0; 1; 218; 224
709; 0; 1; 224; 195
710; 0; 1; 247; 213
711; 0; 1; 212; 247
712; 0; 1; 256; 218
713; 0; 1; 218; 255
714; 0; 1; 255; 256
715; 0; 1; 192; 221
716; 0; 1; 221; 375
717; 0; 1; 359; 150
718; 0; 1; 264; 228
719; 0; 1; 237; 264
720; 0; 1; 217; 198
721; 0; 1; 227; 217
722; 0; 1; 262; 261
723; 0; 1; 216; 231
724; 0; 1; 241; 208
725; 0; 1; 224; 221
726; 0; 1; 245; 226
727; 0; 1; 211; 245
728; 0; 1; 206; 175
729; 0; 1; 268; 239
730; 0; 1; 266; 268
731; 0; 1; 213; 227
732; 0; 1; 225; 196
733; 0; 1; 215; 225
734; 0; 1; 256; 224
735; 0; 1; 200; 210
736; 0; 1; 210; 211
737; 0; 1; 228; 210
738; 0; 1; 253; 231
739; 0; 1; 216; 253
740; 0; 1; 222; 376
741; 0; 1; 356; 182
742; 0; 1; 219; 255
743; 0; 1; 228; 244
744; 0; 1; 282; 248
745; 0; 1; 248; 247
746; 0; 1; 247; 282
747; 0; 1; 269; 238
748; 0; 1; 238; 233
749; 0; 1; 233; 269
750; 0; 1; 208; 230
751; 0; 1; 260; 259
752; 0; 1; 221; 260
753; 0; 1; 242; 225
754; 0; 1; 225; 251
755; 0; 1; 251; 242
756; 0; 1; 204; 219
757; 0; 1; 232; 219
758; 0; 1; 220; 233
759; 0; 1; 261; 263
760; 0; 1; 215; 251
761; 0; 1; 225; 209
762; 0; 1; 209; 193
763; 0; 1; 236; 234
764; 0; 1; 323; 305
765; 0; 1; 305; 295
766; 0; 1; 295; 323
767; 0; 1; 263; 271
768; 0; 1; 248; 227
769; 0; 1; 213; 248
770; 0; 1; 267; 237
771; 0; 1; 237; 231
772; 0; 1; 231; 267
773; 0; 1; 264; 244
774; 0; 1; 254; 252
775; 0; 1; 252; 217
776; 0; 1; 217; 254
777; 0; 1; 268; 232
778; 0; 1; 257; 232
779; 0; 1; 268; 257
780; 0; 1; 277; 276
781; 0; 1; 276; 243
782; 0; 1; 243; 277
783; 0; 1; 245; 262
784; 0; 1; 270; 250
785; 0; 1; 250; 234
786; 0; 1; 234; 270
787; 0; 1; 265; 229
788; 0; 1; 238; 265
789; 0; 1; 250; 214
790; 0; 1; 236; 270
791; 0; 1; 249; 215
792; 0; 1; 214; 249
793; 0; 1; 249; 251
794; 0; 1; 250; 249
795; 0; 1; 271; 270
796; 0; 1; 253; 267
797; 0; 1; 285; 251
798; 0; 1; 249; 285
799; 0; 1; 254; 227
800; 0; 1; 248; 254
801; 0; 1; 269; 265
802; 0; 1; 224; 260
803; 0; 1; 252; 216
804; 0; 1; 252; 253
805; 0; 1; 281; 246
806; 0; 1; 246; 265
807; 0; 1; 265; 281
808; 0; 1; 279; 245
809; 0; 1; 245; 276
810; 0; 1; 276; 279
811; 0; 1; 298; 297
812; 0; 1; 297; 261
813; 0; 1; 261; 298
814; 0; 1; 266; 302
815; 0; 1; 256; 260
816; 0; 1; 297; 263
817; 0; 1; 283; 248
818; 0; 1; 282; 283
819; 0; 1; 246; 229
820; 0; 1; 249; 284
821; 0; 1; 284; 285
822; 0; 1; 240; 266
823; 0; 1; 230; 240
824; 0; 1; 258; 269
825; 0; 1; 233; 258
826; 0; 1; 294; 269
827; 0; 1; 258; 294
828; 0; 1; 246; 212
829; 0; 1; 246; 247
830; 0; 1; 265; 301
831; 0; 1; 301; 281
832; 0; 1; 272; 302
833; 0; 1; 266; 272
834; 0; 1; 208; 240
835; 0; 1; 241; 240
836; 0; 1; 257; 219
837; 0; 1; 257; 255
838; 0; 1; 243; 211
839; 0; 1; 243; 245
840; 0; 1; 274; 241
841; 0; 1; 242; 274
842; 0; 1; 317; 286
843; 0; 1; 286; 303
844; 0; 1; 303; 317
845; 0; 1; 291; 292
846; 0; 1; 292; 256
847; 0; 1; 256; 291
848; 0; 1; 292; 260
849; 0; 1; 262; 298
850; 0; 1; 288; 254
851; 0; 1; 254; 283
852; 0; 1; 283; 288
853; 0; 1; 309; 273
854; 0; 1; 273; 274
855; 0; 1; 274; 309
856; 0; 1; 267; 264
857; 0; 1; 286; 250
858; 0; 1; 270; 286
859; 0; 1; 333; 315
860; 0; 1; 315; 320
861; 0; 1; 320; 333
862; 0; 1; 250; 284
863; 0; 1; 327; 310
864; 0; 1; 310; 315
865; 0; 1; 315; 327
866; 0; 1; 285; 275
867; 0; 1; 275; 251
868; 0; 1; 220; 258
869; 0; 1; 259; 258
870; 0; 1; 278; 244
871; 0; 1; 264; 278
872; 0; 1; 299; 271
873; 0; 1; 263; 299
874; 0; 1; 264; 300
875; 0; 1; 300; 278
876; 0; 1; 296; 260
877; 0; 1; 292; 296
878; 0; 1; 304; 291
879; 0; 1; 291; 290
880; 0; 1; 290; 304
881; 0; 1; 293; 257
882; 0; 1; 289; 267
883; 0; 1; 253; 289
884; 0; 1; 320; 283
885; 0; 1; 282; 320
886; 0; 1; 255; 291
887; 0; 1; 314; 274
888; 0; 1; 274; 275
889; 0; 1; 275; 314
890; 0; 1; 299; 303
891; 0; 1; 303; 271
892; 0; 1; 280; 247
893; 0; 1; 246; 280
894; 0; 1; 296; 259
895; 0; 1; 286; 284
896; 0; 1; 297; 299
897; 0; 1; 318; 300
898; 0; 1; 300; 289
899; 0; 1; 289; 318
900; 0; 1; 273; 241
901; 0; 1; 311; 284
902; 0; 1; 286; 311
903; 0; 1; 319; 293
904; 0; 1; 302; 319
905; 0; 1; 269; 301
906; 0; 1; 294; 301
907; 0; 1; 316; 294
908; 0; 1; 294; 305
909; 0; 1; 305; 316
910; 0; 1; 240; 272
911; 0; 1; 330; 319
912; 0; 1; 319; 309
913; 0; 1; 309; 330
914; 0; 1; 316; 301
915; 0; 1; 295; 258
916; 0; 1; 259; 295
917; 0; 1; 296; 295
918; 0; 1; 281; 280
919; 0; 1; 295; 294
920; 0; 1; 309; 272
921; 0; 1; 272; 273
922; 0; 1; 255; 290
923; 0; 1; 335; 314
924; 0; 1; 314; 321
925; 0; 1; 321; 335
926; 0; 1; 333; 327
927; 0; 1; 273; 240
928; 0; 1; 303; 270
929; 0; 1; 280; 282
930; 0; 1; 315; 288
931; 0; 1; 283; 315
932; 0; 1; 289; 310
933; 0; 1; 310; 318
934; 0; 1; 308; 299
935; 0; 1; 297; 308
936; 0; 1; 321; 284
937; 0; 1; 311; 321
938; 0; 1; 306; 277
939; 0; 1; 277; 278
940; 0; 1; 278; 306
941; 0; 1; 287; 253
942; 0; 1; 252; 287
943; 0; 1; 287; 289
944; 0; 1; 275; 242
945; 0; 1; 267; 300
946; 0; 1; 322; 279
947; 0; 1; 276; 322
948; 0; 1; 328; 348
949; 0; 1; 348; 307
950; 0; 1; 307; 328
951; 0; 1; 257; 290
952; 0; 1; 293; 290
953; 0; 1; 319; 304
954; 0; 1; 304; 293
955; 0; 1; 307; 280
956; 0; 1; 281; 307
957; 0; 1; 288; 252
958; 0; 1; 288; 287
959; 0; 1; 320; 307
960; 0; 1; 307; 333
961; 0; 1; 336; 334
962; 0; 1; 334; 324
963; 0; 1; 324; 336
964; 0; 1; 321; 285
965; 0; 1; 298; 308
966; 0; 1; 244; 277
967; 0; 1; 279; 262
968; 0; 1; 279; 298
969; 0; 1; 328; 316
970; 0; 1; 305; 328
971; 0; 1; 296; 323
972; 0; 1; 314; 309
973; 0; 1; 322; 313
974; 0; 1; 313; 279
975; 0; 1; 287; 310
976; 0; 1; 288; 310
977; 0; 1; 307; 316
978; 0; 1; 330; 304
979; 0; 1; 317; 311
980; 0; 1; 326; 309
981; 0; 1; 314; 326
982; 0; 1; 329; 311
983; 0; 1; 317; 329
984; 0; 1; 332; 322
985; 0; 1; 322; 306
986; 0; 1; 306; 332
987; 0; 1; 313; 298
988; 0; 1; 313; 308
989; 0; 1; 312; 292
990; 0; 1; 291; 312
991; 0; 1; 304; 312
992; 0; 1; 325; 308
993; 0; 1; 313; 325
994; 0; 1; 311; 335
995; 0; 1; 317; 308
996; 0; 1; 308; 329
